time (UTC),latitude (degrees_north),longitude (degrees_east),tmpsfc (K),tmp2m (K),ugrd10m (m s-1),vgrd10m (m s-1),pratesfc (kg m-2 s-1),rh2m (%),prmslmsl (Pa),dlwrfsfc (W m-2),dswrfsfc (W m-2)
2018-07-14T06:00:00Z,38.0,58.0,325.50006,309.4121,-1.9565185,-2.80093,0.0,11.297676,100324.38,371.0,338.0
2018-07-14T09:00:00Z,38.0,58.0,331.2,310.5,-2.951826,-3.057915,0.0,11.54915,100206.53,406.0,940.0
2018-07-14T12:00:00Z,38.0,58.0,322.98788,310.80002,-2.4261158,-2.80177,NaN,12.1,100056.49,NaN,NaN
2018-07-14T15:00:00Z,38.0,58.0,307.96005,308.2,-0.66567624,-0.59732664,0.0,15.915062,100050.39,401.8726,300.0
2018-07-14T18:00:00Z,38.0,58.0,301.68677,303.69998,0.72776854,0.35419676,0.0,19.530758,100115.43,391.0,151.0
2018-07-14T21:00:00Z,38.0,58.0,299.51758,301.8513,0.059213866,-0.07268066,0.0,21.315176,100114.58,375.0,0.0
2018-07-15T00:00:00Z,38.0,58.0,297.65485,300.40002,0.29145995,0.5859473,0.0,23.2,100121.305,372.0,0.0
2018-07-15T03:00:00Z,38.0,58.0,308.63425,306.62448,-0.7470093,0.72821045,0.0,15.5,100168.86,367.0,82.0
2018-07-15T06:00:00Z,38.0,58.0,326.53595,310.01794,-2.9616895,-0.012509765,0.0,12.2,100117.984,380.0,333.0
2018-07-15T09:00:00Z,38.0,58.0,332.6766,312.69574,-3.8983934,-1.0743481,0.0,10.429435,100007.125,426.04883,900.0
2018-07-15T12:00:00Z,38.0,58.0,322.53674,312.5,-5.9939356,-1.1792626,NaN,10.106658,99916.65,NaN,NaN
2018-07-15T15:00:00Z,38.0,58.0,309.21286,310.04385,-4.585371,-0.91741943,0.0,11.765833,99936.805,402.0,300.0
2018-07-15T18:00:00Z,38.0,58.0,304.387,306.6853,-4.4283323,0.15968262,0.0,14.620221,100046.086,393.0,150.0
2018-07-15T21:00:00Z,38.0,58.0,301.91882,304.30002,-3.0937793,2.3866527,0.0,18.0,100096.74,375.0,0.0
2018-07-16T00:00:00Z,38.0,58.0,299.99512,302.9,-1.3707153,2.4028223,0.0,19.423046,100097.56,374.0,0.0
2018-07-16T03:00:00Z,38.0,58.0,307.90863,306.09512,-2.7461646,1.9639965,0.0,16.798468,100189.93,374.0,75.0
2018-07-16T06:00:00Z,38.0,58.0,324.4028,309.5958,-4.6838865,0.5996826,0.0,12.100435,100193.336,381.0,322.0
2018-07-16T09:00:00Z,38.0,58.0,330.99545,311.8204,-5.0715895,-1.2495898,0.0,8.65611,100078.266,403.0,940.0
2018-07-16T12:00:00Z,38.0,58.0,321.78088,312.0273,-6.1852098,-1.1584448,NaN,8.351073,100023.12,NaN,NaN
2018-07-16T15:00:00Z,38.0,58.0,307.89932,308.7317,-4.1410446,-0.14801513,0.0,11.680192,100082.04,391.0,300.0
2018-07-16T18:00:00Z,38.0,58.0,302.20425,304.5,-2.382705,0.9119067,0.0,14.904993,100218.98,382.0,151.0
2018-07-16T21:00:00Z,38.0,58.0,300.56833,303.1,-1.9646094,2.161057,0.0,18.5,100302.41,368.0,0.0
2018-07-17T00:00:00Z,38.0,58.0,298.4338,301.30002,-0.5883569,1.8951391,0.0,21.83002,100341.82,366.68958,0.0
2018-07-17T03:00:00Z,38.0,58.0,308.19513,305.7683,-1.0672607,0.32511473,0.0,15.109723,100457.95,364.0,80.0
2018-07-17T06:00:00Z,38.0,58.0,324.41464,307.8406,-1.9619628,-2.9276683,0.0,13.479141,100439.71,373.0,332.0
2018-07-17T09:00:00Z,38.0,58.0,330.57724,309.16833,-2.5219824,-3.381555,0.0,15.628357,100337.734,403.06982,930.0
2018-07-17T12:00:00Z,38.0,58.0,322.10004,308.7317,-2.3783593,-2.1614745,NaN,16.44496,100236.836,NaN,NaN
2018-07-17T15:00:00Z,38.0,58.0,306.84555,306.80002,-0.70665526,-0.6474243,0.0,17.4,100290.45,396.58496,290.0
2018-07-17T18:00:00Z,38.0,58.0,300.98734,302.9,-1.2528272,0.67607176,0.0,19.1,100375.29,383.6831,149.0
2018-07-17T21:00:00Z,38.0,58.0,299.6,302.21268,-1.6970239,1.6430639,0.0,20.603472,100399.02,363.68295,0.0
2018-07-18T00:00:00Z,38.0,58.0,297.44153,300.30002,-0.51495117,1.578269,0.0,24.3175,100480.75,362.31683,0.0
2018-07-18T03:00:00Z,38.0,58.0,307.6,305.4,-0.6149878,0.7616821,0.0,16.482504,100565.61,359.0,80.0
2018-07-18T06:00:00Z,38.0,58.0,324.48532,308.1605,-2.7348828,-2.3247411,0.0,13.271155,100553.7,370.0,332.0
2018-07-18T09:00:00Z,38.0,58.0,330.2147,309.2853,-3.2270238,-3.0712085,0.0,14.405853,100447.5,402.0,930.0
2018-07-18T12:00:00Z,38.0,58.0,321.9,308.2,-2.0275903,-3.152998,NaN,26.951666,100334.91,NaN,NaN
2018-07-18T15:00:00Z,38.0,58.0,307.59805,306.2,-0.40267822,-1.0593005,0.0,30.929499,100340.57,422.3429,290.0
2018-07-18T18:00:00Z,38.0,58.0,301.7,303.30002,-1.0249743,0.5269092,0.0,28.7,100414.19,405.0,145.0
2018-07-18T21:00:00Z,38.0,58.0,299.9792,302.49997,-1.5566235,1.5712597,0.0,22.839796,100398.28,372.0,0.0
2018-07-19T00:00:00Z,38.0,58.0,297.80228,300.80002,-0.7406421,1.5667602,0.0,23.480927,100400.85,368.0,0.0
2018-07-19T03:00:00Z,38.0,58.0,307.75845,306.0317,-1.7710718,1.3060766,0.0,17.227516,100437.58,363.0,78.0
2018-07-19T06:00:00Z,38.0,58.0,324.6294,309.10492,-4.1977296,-0.60230225,0.0,14.057294,100391.234,375.0,329.0
2018-07-19T09:00:00Z,38.0,58.0,330.90488,310.90002,-4.6795506,-1.5259106,0.0,12.091128,100259.82,408.79648,930.0
2018-07-19T12:00:00Z,38.0,58.0,322.29025,310.80002,-4.3168335,-1.4045459,NaN,10.2,100229.74,NaN,NaN
2018-07-19T15:00:00Z,38.0,58.0,307.28287,307.9294,-2.1344726,-0.15854248,0.0,11.424304,100246.24,390.0,300.0
2018-07-19T18:00:00Z,38.0,58.0,302.30002,305.16818,-1.4211987,2.2080956,0.0,13.8,100319.266,380.0,149.0
2018-07-19T21:00:00Z,38.0,58.0,300.9,304.19806,-1.082107,2.4958837,0.0,15.662767,100282.63,370.0,0.0
2018-07-20T00:00:00Z,38.0,58.0,299.07126,302.7,-0.9244067,2.2085865,0.0,17.856623,100283.805,369.0,0.0
2018-07-20T03:00:00Z,38.0,58.0,308.43454,307.2,-2.3039453,2.2270288,0.0,14.893794,100358.99,367.0,78.0
2018-07-20T06:00:00Z,38.0,58.0,325.3658,310.80002,-4.830039,0.47566894,0.0,12.546016,100339.695,379.0,329.0
2018-07-20T09:00:00Z,38.0,58.0,332.07413,312.9,-5.2777586,-0.46086425,0.0,10.792295,100217.445,415.0,930.0
2018-07-20T12:00:00Z,38.0,58.0,322.9,312.6,-6.0446725,-0.12866455,NaN,10.016429,100161.89,NaN,NaN
2018-07-20T15:00:00Z,38.0,58.0,308.7435,309.7,-3.6124463,0.5426953,0.0,12.217008,100178.18,399.0,290.0
2018-07-20T18:00:00Z,38.0,58.0,303.54965,306.27463,-1.4252807,2.349292,0.0,14.967893,100289.82,388.0,148.0
2018-07-20T21:00:00Z,38.0,58.0,301.10004,304.4047,-0.9106689,2.199607,0.0,16.7,100265.35,373.0,0.0
2018-07-21T00:00:00Z,38.0,58.0,299.87555,303.6147,-0.8735278,2.6945336,0.0,17.623718,100266.4,370.0,0.0
2018-07-21T03:00:00Z,38.0,58.0,309.10425,307.9781,-1.668623,3.1132128,0.0,14.181083,100287.625,368.0,77.0
2018-07-21T06:00:00Z,38.0,58.0,326.27805,311.9,-4.6404757,1.3464428,0.0,9.772216,100298.04,381.0,327.0
2018-07-21T09:00:00Z,38.0,58.0,332.54385,313.5634,-5.220708,-1.10375,0.0,7.939466,100188.45,412.0,930.0
2018-07-21T12:00:00Z,38.0,58.0,323.546,311.52057,-3.7363036,-2.144358,NaN,13.400001,100194.484,NaN,NaN
2018-07-21T15:00:00Z,38.0,58.0,308.4,308.78058,-1.0366186,-1.1132666,0.0,15.710924,100212.586,407.0,290.0
2018-07-21T18:00:00Z,38.0,58.0,302.52213,304.3147,-0.019562988,0.18401366,0.0,18.396887,100300.47,397.0,146.0
2018-07-21T21:00:00Z,38.0,58.0,300.3832,302.7,-0.3376416,-0.6132678,0.0,16.041788,100314.25,379.0,0.0
2018-07-22T00:00:00Z,38.0,58.0,298.60654,301.0,0.8519116,-0.857644,0.0,29.1,100381.58,377.0,0.0
2018-07-22T03:00:00Z,38.0,58.0,307.44702,304.0,0.70002925,-2.0241735,0.0,36.957478,100477.08,377.0,73.0
2018-07-22T06:00:00Z,38.0,58.0,325.26147,307.09998,-0.7166846,-2.801919,0.0,30.247107,100458.86,392.0,318.0
2018-07-22T09:00:00Z,38.0,58.0,331.57556,309.72156,-1.6688207,-3.9539964,0.0,25.483002,100331.64,442.0,910.0
2018-07-22T12:00:00Z,38.0,58.0,323.56665,309.7216,-1.4642358,-4.5626855,0.0,26.800001,100199.875,446.0,844.0
2018-07-22T15:00:00Z,38.0,58.0,308.22192,306.81076,0.79901123,-3.4274633,4.0E-5,33.56125,100234.54,437.0,270.0
2018-07-22T18:00:00Z,38.0,58.0,303.8586,304.54312,1.596272,-1.0984325,4.0E-5,37.819447,100336.65,423.0,138.0
2018-07-22T21:00:00Z,38.0,58.0,302.4133,303.7647,1.9512842,-0.77214354,0.0,37.115856,100319.81,401.0,0.0
2018-07-23T00:00:00Z,38.0,58.0,300.50977,302.19492,1.1166186,-1.6399047,0.0,38.315548,100353.4,398.0,0.0
2018-07-23T03:00:00Z,38.0,58.0,306.48666,303.0958,1.5354785,-3.118303,0.0,38.8,100459.35,388.0,70.0
2018-07-23T06:00:00Z,38.0,58.0,321.80142,305.06833,-0.4373535,-2.830244,0.0,33.264767,100466.734,402.0,281.0
2018-07-23T09:00:00Z,38.0,58.0,330.10434,308.0,-2.3890479,-2.6452708,0.0,26.233505,100322.35,440.0,880.0
2018-07-23T12:00:00Z,38.0,58.0,322.12192,309.1,-3.3502855,-1.7203344,NaN,23.540411,100146.836,NaN,NaN
2018-07-23T15:00:00Z,38.0,58.0,308.72192,307.93234,-2.3017504,-1.0020959,9.0E-6,23.209768,100189.8,435.0,260.0
2018-07-23T18:00:00Z,38.0,58.0,303.92194,305.2049,-3.8227441,-0.95621336,5.0E-6,25.252867,100333.97,418.0,132.0
2018-07-23T21:00:00Z,38.0,58.0,301.30002,302.80002,-2.8535278,0.6433008,0.0,28.95611,100390.77,383.0,0.0
2018-07-24T00:00:00Z,38.0,58.0,299.2,301.1,-2.3894336,0.6375806,0.0,30.800001,100406.54,379.0,0.0
2018-07-24T03:00:00Z,38.0,58.0,306.1,303.06427,-2.936272,0.796477,0.0,26.302225,100522.766,365.0,73.0
2018-07-24T06:00:00Z,38.0,58.0,323.3,306.50522,-3.415415,-1.3236645,0.0,20.591122,100557.0,374.0,321.0
2018-07-24T09:00:00Z,38.0,58.0,329.90335,308.92746,-3.7325413,-2.2834008,0.0,17.643385,100457.836,411.0,920.0
2018-07-24T12:00:00Z,38.0,58.0,319.38043,308.5781,-5.018684,-1.688761,NaN,17.7,100463.89,NaN,NaN
2018-07-24T15:00:00Z,38.0,58.0,306.38962,306.40195,-4.1515574,-1.4335412,0.0,18.740005,100550.63,406.12695,270.0
2018-07-24T18:00:00Z,38.0,58.0,301.3545,302.91208,-3.290144,-0.3167749,0.0,17.049519,100673.72,391.0,136.0
2018-07-24T21:00:00Z,38.0,58.0,298.8068,300.84067,-2.2944531,1.3756444,0.0,15.0,100679.28,360.0,0.0
2018-07-25T00:00:00Z,38.0,58.0,296.09048,298.5407,-1.6956983,0.7483227,0.0,15.490277,100691.47,354.0,0.0
2018-07-25T03:00:00Z,38.0,58.0,303.67987,301.18857,-2.8386302,0.32135254,0.0,12.8,100818.3,338.0,74.0
2018-07-25T06:00:00Z,38.0,58.0,320.85968,304.80313,-3.930022,-0.8287207,0.0,10.883692,100851.73,345.0,327.0
2018-07-25T09:00:00Z,38.0,58.0,327.9252,307.24313,-3.9545386,-1.8896068,0.0,9.953125,100734.68,377.0,940.0
2018-07-25T12:00:00Z,38.0,58.0,318.7836,306.74313,-4.0062594,-1.7944189,NaN,9.6,100688.65,NaN,NaN
2018-07-25T15:00:00Z,38.0,58.0,304.07144,304.52158,-2.8616185,-1.1618457,0.0,10.557288,100727.06,368.2915,290.0
2018-07-25T18:00:00Z,38.0,58.0,298.0764,300.0833,-1.4769824,0.34631592,0.0,12.441702,100837.125,358.0,145.0
2018-07-25T21:00:00Z,38.0,58.0,295.60333,297.61383,-1.080459,0.15120605,0.0,13.311815,100873.02,338.0,0.0
2018-07-26T00:00:00Z,38.0,58.0,293.7234,296.14316,-1.3364184,-0.5982495,0.0,19.335112,100915.516,336.0,0.0
2018-07-26T03:00:00Z,38.0,58.0,302.0389,299.12177,-2.6212206,-0.07060303,0.0,23.34056,101030.89,332.0,73.0
2018-07-26T06:00:00Z,38.0,58.0,319.6066,302.0739,-2.7675853,-1.7757788,0.0,20.339384,101014.4,342.0,325.0
2018-07-26T09:00:00Z,38.0,58.0,326.6647,304.36472,-2.5763402,-2.6123047,0.0,18.0,100909.33,377.26575,930.0
2018-07-26T12:00:00Z,38.0,58.0,317.6395,304.30008,-1.9386303,-2.7619946,NaN,17.643316,100828.28,NaN,NaN
2018-07-26T15:00:00Z,38.0,58.0,302.23532,302.22232,-1.6758276,-2.1651342,0.0,18.5,100910.664,361.19836,290.0
2018-07-26T18:00:00Z,38.0,58.0,296.29498,298.0941,-1.6929736,-1.2863842,0.0,19.23417,100994.13,346.06982,146.0
2018-07-26T21:00:00Z,38.0,58.0,293.02988,295.09854,-1.6020019,-0.036035154,0.0,19.04941,101005.65,316.0,0.0
2018-07-27T00:00:00Z,38.0,58.0,290.19373,292.50568,-0.64448,0.24218261,0.0,19.505861,101008.5,310.0,0.0
2018-07-27T03:00:00Z,38.0,58.0,300.00812,297.1914,-0.78611815,-0.8647876,0.0,11.725898,101032.93,298.0,76.0
2018-07-27T06:00:00Z,38.0,58.0,317.96906,300.02573,-2.0931249,-1.8981689,0.0,11.1865225,101022.37,306.9464,337.0
2018-07-27T09:00:00Z,38.0,58.0,325.04895,302.21143,-2.2317724,-2.3967528,0.0,11.113584,100893.14,339.0,960.0
2018-07-27T12:00:00Z,38.0,58.0,316.16113,302.75635,-2.0832543,-2.3214061,NaN,11.317636,100845.08,NaN,NaN
2018-07-27T15:00:00Z,38.0,58.0,299.80652,300.1562,-0.8254297,-0.66437745,0.0,14.61486,100896.055,338.0,290.0
2018-07-27T18:00:00Z,38.0,58.0,294.1,295.79175,-0.18495117,-0.061154783,0.0,16.89206,100981.55,329.0,148.0
2018-07-27T21:00:00Z,38.0,58.0,291.95618,294.07388,-0.5774048,0.46269774,0.0,18.21975,100951.336,313.0,0.0
2018-07-28T00:00:00Z,38.0,58.0,290.30002,292.87784,-0.7799267,0.6019995,0.0,21.452215,100951.695,312.0,0.0
2018-07-28T03:00:00Z,38.0,58.0,300.38495,297.7917,-1.1377198,-0.2700537,0.0,17.183964,100990.055,311.0,73.0
2018-07-28T06:00:00Z,38.0,58.0,318.0605,301.26166,-2.992688,-1.822876,0.0,15.104388,100976.77,322.0,328.0
2018-07-28T09:00:00Z,38.0,58.0,325.1772,303.25208,-2.913086,-2.2343726,0.0,12.6,100850.53,353.5896,950.0
2018-07-28T12:00:00Z,38.0,58.0,316.73904,304.4,-2.3132324,-2.7065184,NaN,11.900001,100730.53,NaN,NaN
2018-07-28T15:00:00Z,38.0,58.0,300.27197,300.83676,-0.20733887,-0.5213184,0.0,17.0,100795.55,349.0,290.0
2018-07-28T18:00:00Z,38.0,58.0,294.7293,296.51535,0.057668455,-3.8452147E-4,0.0,19.184175,100870.62,338.0,145.0
2018-07-28T21:00:00Z,38.0,58.0,292.25888,294.56857,-0.3326367,0.08434814,0.0,20.024403,100882.25,319.1929,0.0
2018-07-29T00:00:00Z,38.0,58.0,290.25006,292.74805,-0.03512695,0.08050048,0.0,19.677092,100868.484,316.0,0.0
2018-07-29T03:00:00Z,38.0,58.0,300.564,298.26016,-0.0023852538,-0.43797117,0.0,14.5,100922.72,310.66632,72.0
2018-07-29T06:00:00Z,38.0,58.0,318.9,301.53976,-2.056881,-2.0085523,0.0,13.7,100912.28,321.19568,328.0
2018-07-29T09:00:00Z,38.0,58.0,325.71564,303.81158,-2.7599962,-2.371145,0.0,12.728586,100788.125,355.41504,950.0
2018-07-29T12:00:00Z,38.0,58.0,316.85617,304.1966,-2.3131847,-2.3247705,NaN,12.478933,100696.664,NaN,NaN
2018-07-29T15:00:00Z,38.0,58.0,300.20013,300.89786,-0.92404294,-0.77235717,0.0,16.11878,100758.305,349.0,290.0
2018-07-29T18:00:00Z,38.0,58.0,294.79996,296.71506,7.165527E-4,0.25304687,0.0,19.168364,100820.836,339.0,144.0
2018-07-29T21:00:00Z,38.0,58.0,292.75522,295.1607,-0.2989453,0.6857837,0.0,20.240591,100795.125,323.0,0.0
2018-07-30T00:00:00Z,38.0,58.0,290.86496,293.7583,-0.33052245,0.65210205,0.0,22.300001,100784.14,320.10022,0.0
2018-07-30T03:00:00Z,38.0,58.0,301.35764,299.75354,-0.5631396,0.512666,0.0,15.6,100835.43,315.0,71.0
2018-07-30T06:00:00Z,38.0,58.0,320.413,303.53033,-2.3753881,-1.443562,0.0,10.856082,100833.68,327.0,326.0
2018-07-30T09:00:00Z,38.0,58.0,327.03876,305.61694,-2.9394019,-2.1794922,0.0,9.6,100701.414,358.84375,950.0
2018-07-30T12:00:00Z,38.0,58.0,318.193,305.683,-2.2635815,-2.1542406,NaN,10.6195755,100642.94,NaN,NaN
2018-07-30T15:00:00Z,38.0,58.0,301.15582,302.0611,-0.8187988,-0.69513917,0.0,14.35908,100663.34,355.0,280.0
2018-07-30T18:00:00Z,38.0,58.0,296.3121,298.24313,-0.19275267,0.37870604,0.0,16.259071,100744.14,347.0,142.0
2018-07-30T21:00:00Z,38.0,58.0,294.08493,296.34018,0.07918457,-0.08444092,0.0,18.894514,100729.12,336.0,0.0
2018-07-31T00:00:00Z,38.0,58.0,292.42157,295.0959,0.031276856,0.30930907,0.0,20.9,100721.74,335.0,0.0
2018-07-31T03:00:00Z,38.0,58.0,302.6647,300.9541,-0.35922852,0.34102294,0.0,14.1,100764.14,333.0,67.0
2018-07-31T06:00:00Z,38.0,58.0,320.82678,304.40195,-2.464575,-1.925813,0.0,11.4493065,100744.914,344.00244,315.0
2018-07-31T09:00:00Z,38.0,58.0,327.8268,306.31607,-2.509878,-2.332119,0.0,10.503659,100631.914,377.0,920.0
2018-07-31T12:00:00Z,38.0,58.0,318.38815,305.61072,-1.5929443,-2.673667,NaN,11.132306,100615.57,NaN,NaN
2018-07-31T15:00:00Z,38.0,58.0,301.97116,302.6,-0.7983032,-1.0446484,0.0,14.03049,100693.98,366.0,270.0
2018-07-31T18:00:00Z,38.0,58.0,298.483,299.69998,-0.043310545,-0.33542967,0.0,16.365095,100754.53,365.0,137.0
2018-07-31T21:00:00Z,38.0,58.0,295.09998,297.0725,-0.7518213,-0.068767086,0.0,18.770401,100732.37,347.0,0.0
2018-08-01T00:00:00Z,38.0,58.0,293.7,296.33853,-1.1340137,0.9315576,0.0,18.1,100735.83,343.90533,0.0
2018-08-01T03:00:00Z,38.0,58.0,302.6,300.97546,-2.1898437,0.32903442,0.0,13.0,100846.625,337.0,67.0
2018-08-01T06:00:00Z,38.0,58.0,320.07553,304.24756,-3.7290869,-0.9639819,0.0,11.400001,100840.516,345.0,316.0
2018-08-01T09:00:00Z,38.0,58.0,326.31073,306.30002,-4.437202,-1.6787401,0.0,10.900001,100709.01,375.0,920.0
2018-08-01T12:00:00Z,38.0,58.0,318.54315,306.2,-1.7284716,-2.981643,NaN,12.367263,100639.62,NaN,NaN
2018-08-01T15:00:00Z,38.0,58.0,302.2161,302.71606,-0.7581787,-0.6633105,0.0,16.515709,100687.47,372.0,270.0
2018-08-01T18:00:00Z,38.0,58.0,297.79254,299.21072,-0.100488275,-0.6707031,0.0,18.041746,100742.19,364.0,136.0
2018-08-01T21:00:00Z,38.0,58.0,296.76855,298.21072,-1.0021484,-0.083437495,0.0,22.275826,100726.83,369.0,0.0
2018-08-02T00:00:00Z,38.0,58.0,294.99765,297.42502,-1.6644287,1.2872802,0.0,28.6,100710.734,361.0,0.0
2018-08-02T03:00:00Z,38.0,58.0,303.17932,301.00797,-1.8710278,1.2834179,0.0,23.7,100820.586,350.0,64.0
2018-08-02T06:00:00Z,38.0,58.0,320.90005,304.6,-3.5969849,-0.73706543,0.0,17.9,100844.15,360.0,307.0
2018-08-02T09:00:00Z,38.0,58.0,327.11475,306.30002,-3.793706,-2.1402733,0.0,15.6,100737.02,389.0,910.0
2018-08-02T12:00:00Z,38.0,58.0,318.3964,306.30002,-3.1483276,-2.166311,NaN,14.775197,100667.21,NaN,NaN
2018-08-02T15:00:00Z,38.0,58.0,302.49316,303.2,-1.3425488,-0.21838379,0.0,17.456074,100711.68,375.02405,270.0
2018-08-02T18:00:00Z,38.0,58.0,297.73544,299.84872,-1.3183179,-0.7173901,0.0,19.770538,100796.24,364.24463,134.0
2018-08-02T21:00:00Z,38.0,58.0,296.45312,298.6,-2.5934472,0.118959956,0.0,23.85983,100855.266,348.0,0.0
2018-08-03T00:00:00Z,38.0,58.0,294.2,296.6,-1.4085181,1.040061,0.0,28.9,100845.02,346.0,0.0
2018-08-03T03:00:00Z,38.0,58.0,302.76114,300.20377,-1.3794873,0.72054684,0.0,23.4,100922.586,341.0,64.0
2018-08-03T06:00:00Z,38.0,58.0,321.21384,303.80002,-2.168015,-1.689873,0.0,18.0,100885.81,353.0,309.0
2018-08-03T09:00:00Z,38.0,58.0,327.71994,306.0513,-2.857351,-2.4949927,0.0,16.235426,100734.625,391.0,910.0
2018-08-03T12:00:00Z,38.0,58.0,317.8431,305.85217,-3.8627613,-1.7076952,NaN,17.131544,100691.32,NaN,NaN
2018-08-03T15:00:00Z,38.0,58.0,303.35797,303.9,-3.1201708,-0.45425048,0.0,18.921282,100712.74,382.0,260.0
2018-08-03T18:00:00Z,38.0,58.0,299.01355,300.8513,-2.422605,0.5041504,0.0,21.512856,100773.08,371.0,131.0
2018-08-03T21:00:00Z,38.0,58.0,297.48956,299.7,-2.2156982,1.6750878,0.0,22.451323,100741.74,356.0,0.0
2018-08-04T00:00:00Z,38.0,58.0,295.7922,298.53168,-1.7775683,1.4731737,0.0,24.229347,100703.805,354.0,0.0
2018-08-04T03:00:00Z,38.0,58.0,303.22266,301.2317,-2.4087427,0.6580835,0.0,20.604921,100831.08,350.0,62.0
2018-08-04T06:00:00Z,38.0,58.0,320.93503,305.0,-3.8575342,-0.61296386,0.0,17.4,100799.98,360.0,307.0
2018-08-04T09:00:00Z,38.0,58.0,328.1349,307.9,-4.426328,-1.2041454,0.0,15.400001,100658.28,396.0,910.0
2018-08-04T12:00:00Z,38.0,58.0,319.37784,308.4781,-4.043784,-1.8960888,NaN,13.900001,100572.734,NaN,NaN
2018-08-04T15:00:00Z,38.0,58.0,304.2886,305.27808,-3.4893456,-0.41761228,0.0,16.1,100660.336,383.51282,260.0
2018-08-04T18:00:00Z,38.0,58.0,299.7,302.0,-1.9803491,1.6337891,0.0,19.548964,100738.52,372.21924,132.0
2018-08-04T21:00:00Z,38.0,58.0,297.59998,300.4,-1.6375048,1.3551415,0.0,21.928738,100759.77,357.17584,0.0
2018-08-05T00:00:00Z,38.0,58.0,295.7,298.7879,-1.0322338,1.4786328,0.0,23.809006,100779.02,354.87317,0.0
2018-08-05T03:00:00Z,38.0,58.0,304.63412,303.1611,-1.033086,1.3244946,0.0,18.628576,100861.984,351.34277,62.0
2018-08-05T06:00:00Z,38.0,58.0,323.9,307.06573,-1.852954,-1.7776513,0.0,15.20494,100872.32,364.0,307.0
2018-08-05T09:00:00Z,38.0,58.0,330.2,308.99997,-2.2648773,-3.0231934,0.0,12.8465395,100796.44,402.0,910.0
2018-08-05T12:00:00Z,38.0,58.0,320.5918,308.6,-1.9322363,-2.7322192,NaN,11.675296,100759.414,NaN,NaN
2018-08-05T15:00:00Z,38.0,58.0,303.60645,304.5461,-0.3828247,-0.5934912,0.0,13.859206,100850.97,383.7295,260.0
2018-08-05T18:00:00Z,38.0,58.0,299.5895,301.6,-0.6299145,-0.23694335,0.0,10.380806,100946.44,374.0,130.0
2018-08-05T21:00:00Z,38.0,58.0,298.33597,300.00775,0.46308103,-0.49767333,0.0,30.438328,100959.5,372.0,0.0
2018-08-06T00:00:00Z,38.0,58.0,297.33548,299.2,1.3360571,-0.14845946,0.0,50.071133,100989.805,373.0,0.0
2018-08-06T03:00:00Z,38.0,58.0,304.7706,301.72327,1.0250976,-1.954558,2.0E-6,50.2,101096.016,378.0,59.0
2018-08-06T06:00:00Z,38.0,58.0,322.0066,304.62964,-0.06031006,-3.5533276,1.0E-6,37.600002,101108.875,389.89166,297.0
2018-08-06T09:00:00Z,38.0,58.0,328.22348,306.49976,-0.2036084,-4.2928443,0.0,31.6,100980.14,432.0,880.0
2018-08-06T12:00:00Z,38.0,58.0,318.98325,305.80008,-0.523457,-3.708635,NaN,31.419897,100942.47,NaN,NaN
2018-08-06T15:00:00Z,38.0,58.0,304.49716,304.0,-0.11407226,-2.9076707,0.0,34.7254,101001.836,412.0,250.0
2018-08-06T18:00:00Z,38.0,58.0,300.57138,301.4,-0.13490234,-1.8014086,0.0,39.693,101094.76,400.0,124.0
2018-08-06T21:00:00Z,38.0,58.0,297.99194,299.0,-0.0910791,-1.0904369,0.0,42.423195,101064.95,375.0,0.0
2018-08-07T00:00:00Z,38.0,58.0,295.8337,297.30002,0.07491455,-0.67680174,0.0,44.176823,101063.74,369.9544,0.0
2018-08-07T03:00:00Z,38.0,58.0,303.626,300.33823,-0.4165039,-1.0519677,0.0,33.640896,101148.19,359.47906,58.0
2018-08-07T06:00:00Z,38.0,58.0,320.99023,303.2,-0.7263037,-2.8716943,0.0,26.11644,101127.59,370.0,299.0
2018-08-07T09:00:00Z,38.0,58.0,327.634,305.2049,-1.1435498,-3.4288745,0.0,23.373253,100968.41,405.0,890.0
2018-08-07T12:00:00Z,38.0,58.0,317.92343,304.3933,-1.918291,-2.4357617,NaN,24.23934,100920.99,NaN,NaN
2018-08-07T15:00:00Z,38.0,58.0,302.4,302.30002,-0.9128369,-1.082063,0.0,27.291306,100954.02,387.0,250.0
2018-08-07T18:00:00Z,38.0,58.0,297.7942,298.81677,0.10334717,-0.45734373,0.0,33.9395,101011.164,374.0,126.0
2018-08-07T21:00:00Z,38.0,58.0,295.40298,296.84598,0.19514404,-0.18042237,0.0,37.649796,100987.516,350.0,0.0
2018-08-08T00:00:00Z,38.0,58.0,293.36038,295.2191,-0.5565112,-0.044755857,0.0,40.041656,100967.914,345.0,0.0
2018-08-08T03:00:00Z,38.0,58.0,301.61978,299.44183,-1.7718774,0.9368872,0.0,26.438765,101002.55,335.36816,59.0
2018-08-08T06:00:00Z,38.0,58.0,319.21933,302.9,-3.710852,-1.0362719,0.0,20.573011,100980.86,347.0,305.0
2018-08-08T09:00:00Z,38.0,58.0,326.55154,304.70004,-3.2000487,-1.9599975,0.0,17.653835,100826.07,380.0,910.0
2018-08-08T12:00:00Z,38.0,58.0,317.0,304.26144,-2.8909154,-1.6413451,NaN,17.6,100759.59,NaN,NaN
